lot_id,date,wafer_slot,step,meas_tool,site_id,field_x,field_y,site_in_field,wafer_x_mm,wafer_y_mm,r_norm,pattern_density,cd_nm
L0043,2026-03-09,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,110.404
L0043,2026-03-09,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,109.086
L0043,2026-03-09,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,111.489
L0043,2026-03-09,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,110.522
L0043,2026-03-09,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,109.345
L0043,2026-03-09,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,111.588
L0043,2026-03-09,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,108.625
L0043,2026-03-09,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,112.511
L0043,2026-03-09,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,108.584
L0043,2026-03-09,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,110.633
L0043,2026-03-09,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,111.984
L0043,2026-03-09,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,112.819
L0043,2026-03-09,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,110.747
L0043,2026-03-09,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,109.243
L0043,2026-03-09,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,108.964
L0043,2026-03-09,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,111.145
L0043,2026-03-09,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,110.268
L0043,2026-03-09,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,111.59
L0043,2026-03-09,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,111.181
L0043,2026-03-09,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,110.246
L0043,2026-03-09,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,112.248
L0043,2026-03-09,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,111.711
L0043,2026-03-09,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,111.29
L0043,2026-03-09,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,111.515
L0043,2026-03-09,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,109.889
L0045,2026-03-09,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,110.763
L0045,2026-03-09,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,110.705
L0045,2026-03-09,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,107.663
L0045,2026-03-09,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,110.46
L0045,2026-03-09,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,109.703
L0045,2026-03-09,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,110.805
L0045,2026-03-09,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,110.286
L0045,2026-03-09,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,107.674
L0045,2026-03-09,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,110.336
L0045,2026-03-09,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,110.542
L0045,2026-03-09,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,112.159
L0045,2026-03-09,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,109.209
L0045,2026-03-09,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,107.925
L0045,2026-03-09,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,108.658
L0045,2026-03-09,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,108.579
L0045,2026-03-09,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,108.938
L0045,2026-03-09,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,110.27
L0045,2026-03-09,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,108.49
L0045,2026-03-09,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,110.237
L0045,2026-03-09,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,108.146
L0045,2026-03-09,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,111.034
L0045,2026-03-09,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,110.938
L0045,2026-03-09,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,109.461
L0045,2026-03-09,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,110.829
L0045,2026-03-09,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,108.923
L0045,2026-03-09,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,111.309
L0045,2026-03-09,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,111.454
L0045,2026-03-09,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,111.58
L0045,2026-03-09,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,112.567
L0045,2026-03-09,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,109.862
L0045,2026-03-09,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,111.485
L0045,2026-03-09,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,110.347
L0045,2026-03-09,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,111.775
L0045,2026-03-09,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,109.445
L0045,2026-03-09,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,111.73
L0045,2026-03-09,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,111.385
L0045,2026-03-09,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,113.119
L0045,2026-03-09,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,111.27
L0045,2026-03-09,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,109.522
L0045,2026-03-09,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,112.508
L0045,2026-03-09,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,108.486
L0047,2026-03-09,13,ACI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,109.203
L0047,2026-03-09,13,ACI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,106.9
L0047,2026-03-09,13,ACI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,109.145
L0047,2026-03-09,13,ACI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,107.193
L0047,2026-03-09,13,ACI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,109.936
L0047,2026-03-09,13,ACI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,108.818
L0047,2026-03-09,13,ACI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,108.056
L0047,2026-03-09,13,ACI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,109.401
L0047,2026-03-09,13,ACI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,107.139
L0047,2026-03-09,13,ACI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,110.923
L0047,2026-03-09,13,ACI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,108.752
L0047,2026-03-09,13,ACI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,107.077
L0047,2026-03-09,13,ACI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,110.158
L0047,2026-03-09,13,ACI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,108.343
L0047,2026-03-09,13,ACI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,111.035
L0047,2026-03-09,13,ACI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,108.567
L0047,2026-03-09,13,ACI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,106.154
L0047,2026-03-09,13,ACI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,109.673
L0047,2026-03-09,13,ACI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,105.991
L0047,2026-03-09,13,ACI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,109.919
L0047,2026-03-09,13,ACI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,109.102
L0047,2026-03-09,13,ACI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,106.483
L0047,2026-03-09,13,ACI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,109.445
L0047,2026-03-09,13,ACI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,106.23
L0047,2026-03-09,13,ACI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,109.919
L0047,2026-03-09,13,ACI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,109.229
L0047,2026-03-09,13,ACI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,108.245
L0047,2026-03-09,13,ACI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,109.95
L0047,2026-03-09,13,ACI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,111.544
L0047,2026-03-09,13,ACI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,109.726
L0047,2026-03-09,13,ACI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,111.959
L0047,2026-03-09,13,ACI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,111.224
L0047,2026-03-09,13,ACI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,109.353
L0047,2026-03-09,13,ACI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,111.075
L0047,2026-03-09,13,ACI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,107.625
L0047,2026-03-09,13,ACI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,111.365
L0047,2026-03-09,13,ACI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,108.743
L0047,2026-03-09,13,ACI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,109.32
L0047,2026-03-09,13,ACI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,109.59
L0047,2026-03-09,13,ACI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,109.249
L0047,2026-03-09,13,ACI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,109.859
L0049,2026-03-10,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,109.908
L0049,2026-03-10,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,109.654
L0049,2026-03-10,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,109.706
L0049,2026-03-10,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,107.625
L0049,2026-03-10,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,109.788
L0049,2026-03-10,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,110.492
L0049,2026-03-10,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,108.111
L0049,2026-03-10,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,110.617
L0049,2026-03-10,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,109.571
L0049,2026-03-10,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,112.456
L0049,2026-03-10,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,111.877
L0049,2026-03-10,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,107.564
L0049,2026-03-10,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,111.17
L0049,2026-03-10,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,109.963
L0049,2026-03-10,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,112.527
L0049,2026-03-10,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,110.502
L0049,2026-03-10,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,108.443
L0049,2026-03-10,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,112.578
L0049,2026-03-10,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,109.794
L0049,2026-03-10,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,111.296
L0049,2026-03-10,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,110.37
L0049,2026-03-10,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,107.745
L0049,2026-03-10,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,111.446
L0049,2026-03-10,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,108.38
L0049,2026-03-10,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,112.456
L0049,2026-03-10,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,111.892
L0049,2026-03-10,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,110.512
L0049,2026-03-10,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,109.77
L0049,2026-03-10,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,112.276
L0049,2026-03-10,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,111.337
L0049,2026-03-10,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,111.793
L0049,2026-03-10,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,112.866
L0049,2026-03-10,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,109.344
L0049,2026-03-10,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,112.67
L0049,2026-03-10,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,110.036
L0049,2026-03-10,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,111.008
L0049,2026-03-10,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,112.151
L0049,2026-03-10,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,109.02
L0049,2026-03-10,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,110.072
L0049,2026-03-10,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,109.328
L0049,2026-03-10,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,113.201
L0051,2026-03-10,13,ACI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,109.079
L0051,2026-03-10,13,ACI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,110.449
L0051,2026-03-10,13,ACI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,108.908
L0051,2026-03-10,13,ACI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,110.946
L0051,2026-03-10,13,ACI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,109.171
L0051,2026-03-10,13,ACI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,110.32
L0051,2026-03-10,13,ACI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,110.425
L0051,2026-03-10,13,ACI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,108.588
L0051,2026-03-10,13,ACI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,110.336
L0051,2026-03-10,13,ACI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,109.239
L0051,2026-03-10,13,ACI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,110.517
L0051,2026-03-10,13,ACI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,109.398
L0051,2026-03-10,13,ACI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,109.852
L0051,2026-03-10,13,ACI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,111.068
L0051,2026-03-10,13,ACI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,107.897
L0051,2026-03-10,13,ACI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,111.467
L0051,2026-03-10,13,ACI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,109.707
L0051,2026-03-10,13,ACI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,108.079
L0051,2026-03-10,13,ACI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,110.688
L0051,2026-03-10,13,ACI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,109.164
L0051,2026-03-10,13,ACI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,110.296
L0051,2026-03-10,13,ACI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,112.328
L0051,2026-03-10,13,ACI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,107.645
L0051,2026-03-10,13,ACI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,109.538
L0051,2026-03-10,13,ACI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,109.274
L0051,2026-03-10,13,ACI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,112.274
L0051,2026-03-10,13,ACI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,110.38
L0051,2026-03-10,13,ACI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,112.375
L0051,2026-03-10,13,ACI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,112.357
L0051,2026-03-10,13,ACI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,110.651
L0051,2026-03-10,13,ACI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,110.928
L0051,2026-03-10,13,ACI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,111.87
L0051,2026-03-10,13,ACI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,111.82
L0051,2026-03-10,13,ACI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,110.67
L0051,2026-03-10,13,ACI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,110.979
L0051,2026-03-10,13,ACI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,110.218
L0051,2026-03-10,13,ACI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,111.131
L0051,2026-03-10,13,ACI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,110.004
L0051,2026-03-10,13,ACI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,109.429
L0051,2026-03-10,13,ACI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,111.314
L0051,2026-03-10,13,ACI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,110.549
L0053,2026-03-10,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,109.74
L0053,2026-03-10,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,110.113
L0053,2026-03-10,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,106.012
L0053,2026-03-10,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,111.368
L0053,2026-03-10,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,108.236
L0053,2026-03-10,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,108.829
L0053,2026-03-10,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,111.61
L0053,2026-03-10,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,107.94
L0053,2026-03-10,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,109.835
L0053,2026-03-10,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,107.779
L0053,2026-03-10,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,110.516
L0053,2026-03-10,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,110.209
L0053,2026-03-10,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,108.694
L0053,2026-03-10,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,110.835
L0053,2026-03-10,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,109.285
L0053,2026-03-10,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,107.932
L0053,2026-03-10,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,109.668
L0053,2026-03-10,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,107.574
L0053,2026-03-10,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,108.673
L0053,2026-03-10,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,109.283
L0053,2026-03-10,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,111.083
L0053,2026-03-10,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,110.506
L0053,2026-03-10,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,108.684
L0053,2026-03-10,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,109.868
L0053,2026-03-10,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,110.188
L0053,2026-03-10,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,109.561
L0053,2026-03-10,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,110.865
L0053,2026-03-10,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,111.71
L0053,2026-03-10,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,110.948
L0053,2026-03-10,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,107.167
L0053,2026-03-10,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,109.234
L0053,2026-03-10,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,111.138
L0053,2026-03-10,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,110.566
L0053,2026-03-10,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,110.365
L0053,2026-03-10,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,108.593
L0053,2026-03-10,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,109.415
L0053,2026-03-10,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,111.507
L0053,2026-03-10,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,111.871
L0053,2026-03-10,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,108.955
L0053,2026-03-10,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,111.475
L0053,2026-03-10,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,108.537
L0055,2026-03-10,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,112.028
L0055,2026-03-10,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,107.962
L0055,2026-03-10,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,106.972
L0055,2026-03-10,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,111.169
L0055,2026-03-10,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,107.637
L0055,2026-03-10,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,109.168
L0055,2026-03-10,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,109.531
L0055,2026-03-10,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,108.259
L0055,2026-03-10,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,111.602
L0055,2026-03-10,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,108.076
L0055,2026-03-10,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,111.246
L0055,2026-03-10,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,110.755
L0055,2026-03-10,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,108.15
L0055,2026-03-10,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,107.843
L0055,2026-03-10,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,109.722
L0055,2026-03-10,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,109.408
