lot_id,date,wafer_slot,step,meas_tool,site_id,field_x,field_y,site_in_field,wafer_x_mm,wafer_y_mm,r_norm,pattern_density,cd_nm
L0095,2026-03-17,23,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,127.033
L0095,2026-03-17,23,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,128.757
L0095,2026-03-17,23,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,125.653
L0095,2026-03-17,23,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,127.737
L0095,2026-03-17,23,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,126.276
L0095,2026-03-17,23,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,128.526
L0095,2026-03-17,23,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,128.392
L0095,2026-03-17,23,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,124.417
L0095,2026-03-17,23,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,126.379
L0095,2026-03-17,23,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,128.427
L0095,2026-03-17,23,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,128.357
L0095,2026-03-17,23,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,128.31
L0095,2026-03-17,23,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,128.933
L0095,2026-03-17,23,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,125.833
L0095,2026-03-17,23,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,129.422
L0095,2026-03-17,23,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,127.164
L0095,2026-03-17,23,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,128.687
L0095,2026-03-17,23,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,127.154
L0095,2026-03-17,23,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,126.581
L0095,2026-03-17,23,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,129.52
L0095,2026-03-17,23,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,125.854
L0095,2026-03-17,23,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,128.54
L0096,2026-03-17,3,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,130.436
L0096,2026-03-17,3,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,130.118
L0096,2026-03-17,3,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,126.276
L0096,2026-03-17,3,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,130.158
L0096,2026-03-17,3,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,129.517
L0096,2026-03-17,3,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,128.978
L0096,2026-03-17,3,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,128.395
L0096,2026-03-17,3,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,127.888
L0096,2026-03-17,3,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,131.24
L0096,2026-03-17,3,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,125.916
L0096,2026-03-17,3,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,130.216
L0096,2026-03-17,3,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,130.406
L0096,2026-03-17,3,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,128.575
L0096,2026-03-17,3,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,131.144
L0096,2026-03-17,3,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,128.781
L0096,2026-03-17,3,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,130.571
L0096,2026-03-17,3,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,130.274
L0096,2026-03-17,3,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,129.182
L0096,2026-03-17,3,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,130.495
L0096,2026-03-17,3,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,127.359
L0096,2026-03-17,3,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,130.455
L0096,2026-03-17,3,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,129.434
L0096,2026-03-17,3,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,129.12
L0096,2026-03-17,3,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,129.639
L0096,2026-03-17,3,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,128.824
L0096,2026-03-17,3,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,130.478
L0096,2026-03-17,3,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,129.969
L0096,2026-03-17,3,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,131.583
L0096,2026-03-17,3,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,130.133
L0096,2026-03-17,3,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,128.186
L0096,2026-03-17,3,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,129.627
L0096,2026-03-17,3,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,130.762
L0096,2026-03-17,3,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,131.053
L0096,2026-03-17,3,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,128.946
L0096,2026-03-17,3,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,130.563
L0096,2026-03-17,3,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,128.131
L0096,2026-03-17,3,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,129.53
L0096,2026-03-17,3,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,129.801
L0096,2026-03-17,3,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,131.167
L0096,2026-03-17,3,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,129.713
L0096,2026-03-17,3,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,130.313
L0096,2026-03-17,13,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,128.489
L0096,2026-03-17,13,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,129.942
L0096,2026-03-17,13,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,128.609
L0096,2026-03-17,13,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,130.521
L0096,2026-03-17,13,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,127.775
L0096,2026-03-17,13,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,130.595
L0096,2026-03-17,13,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,130.358
L0096,2026-03-17,13,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,129.581
L0096,2026-03-17,13,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,131.953
L0096,2026-03-17,13,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,128.909
L0096,2026-03-17,13,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,130.82
L0096,2026-03-17,13,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,130.621
L0096,2026-03-17,13,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,128.894
L0096,2026-03-17,13,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,129.262
L0096,2026-03-17,13,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,128.805
L0096,2026-03-17,13,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,128.895
L0096,2026-03-17,13,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,130.074
L0096,2026-03-17,13,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,129.729
L0096,2026-03-17,13,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,130.074
L0096,2026-03-17,13,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,129.129
L0096,2026-03-17,13,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,131.128
L0096,2026-03-17,13,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,128.258
L0096,2026-03-17,13,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,128.619
L0096,2026-03-17,13,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,131.514
L0096,2026-03-17,13,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,128.611
L0096,2026-03-17,13,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,130.243
L0096,2026-03-17,13,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,129.46
L0096,2026-03-17,13,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,130.679
L0096,2026-03-17,13,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,130.19
L0096,2026-03-17,13,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,129.685
L0096,2026-03-17,13,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,129.108
L0096,2026-03-17,13,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,129.397
L0096,2026-03-17,13,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,130.25
L0096,2026-03-17,13,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,129.483
L0096,2026-03-17,13,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,131.431
L0096,2026-03-17,13,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,128.726
L0096,2026-03-17,13,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,130.927
L0096,2026-03-17,13,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,129.735
L0096,2026-03-17,13,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,128.135
L0096,2026-03-17,13,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,131.098
L0096,2026-03-17,13,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,127.729
L0096,2026-03-17,23,ADI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,131.465
L0096,2026-03-17,23,ADI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,130.525
L0096,2026-03-17,23,ADI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,128.431
L0096,2026-03-17,23,ADI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,130.773
L0096,2026-03-17,23,ADI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,128.744
L0096,2026-03-17,23,ADI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,130.266
L0096,2026-03-17,23,ADI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,129.224
L0096,2026-03-17,23,ADI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,129.439
L0096,2026-03-17,23,ADI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,131.122
L0096,2026-03-17,23,ADI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,129.699
L0096,2026-03-17,23,ADI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,130.469
L0096,2026-03-17,23,ADI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,130.024
L0096,2026-03-17,23,ADI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,126.855
L0096,2026-03-17,23,ADI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,132.509
L0096,2026-03-17,23,ADI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,126.689
L0096,2026-03-17,23,ADI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,130.192
L0096,2026-03-17,23,ADI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,130.077
L0096,2026-03-17,23,ADI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,128.718
L0096,2026-03-17,23,ADI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,129.696
L0096,2026-03-17,23,ADI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,128.284
L0096,2026-03-17,23,ADI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,131.803
L0096,2026-03-17,23,ADI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,130.959
L0096,2026-03-17,23,ADI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,129.578
L0096,2026-03-17,23,ADI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,130.015
L0096,2026-03-17,23,ADI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,129.558
L0096,2026-03-17,23,ADI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,132.225
L0096,2026-03-17,23,ADI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,131.887
L0096,2026-03-17,23,ADI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,131.138
L0096,2026-03-17,23,ADI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,131.183
L0096,2026-03-17,23,ADI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,129.359
L0096,2026-03-17,23,ADI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,129.477
L0096,2026-03-17,23,ADI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,130.767
L0096,2026-03-17,23,ADI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,131.622
L0096,2026-03-17,23,ADI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,129.383
L0096,2026-03-17,23,ADI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,132.27
L0096,2026-03-17,23,ADI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,128.813
L0096,2026-03-17,23,ADI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,129.588
L0096,2026-03-17,23,ADI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,130.427
L0096,2026-03-17,23,ADI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,127.915
L0096,2026-03-17,23,ADI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,131.23
L0096,2026-03-17,23,ADI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,129.094
L0097,2026-03-18,3,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,125.523
L0097,2026-03-18,3,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,125.007
L0097,2026-03-18,3,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,127.618
L0097,2026-03-18,3,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,125.958
L0097,2026-03-18,3,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,128.251
L0097,2026-03-18,3,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,125.91
L0097,2026-03-18,3,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,124.448
L0097,2026-03-18,3,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,127.258
L0097,2026-03-18,3,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,124.929
L0097,2026-03-18,3,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,127.729
L0097,2026-03-18,3,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,126.031
L0097,2026-03-18,3,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,123.652
L0097,2026-03-18,3,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,127.178
L0097,2026-03-18,3,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,125.023
L0097,2026-03-18,3,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,127.362
L0097,2026-03-18,3,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,126.102
L0097,2026-03-18,3,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,125.201
L0097,2026-03-18,3,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,125.126
L0097,2026-03-18,3,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,124.595
L0097,2026-03-18,3,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,127.645
L0097,2026-03-18,3,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,125.546
L0097,2026-03-18,3,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,123.482
L0097,2026-03-18,3,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,126.765
L0097,2026-03-18,3,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,124.977
L0097,2026-03-18,3,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,127.23
L0097,2026-03-18,3,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,125.844
L0097,2026-03-18,3,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,123.613
L0097,2026-03-18,3,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,125.036
L0097,2026-03-18,3,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,126.176
L0097,2026-03-18,3,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,127.512
L0097,2026-03-18,3,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,128.712
L0097,2026-03-18,3,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,126.858
L0097,2026-03-18,3,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,124.347
L0097,2026-03-18,3,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,126.995
L0097,2026-03-18,3,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,125.473
L0097,2026-03-18,3,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,126.513
L0097,2026-03-18,3,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,126.7
L0097,2026-03-18,3,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,123.834
L0097,2026-03-18,3,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,128.232
L0097,2026-03-18,3,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,122.905
L0097,2026-03-18,3,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,128.432
L0097,2026-03-18,13,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,126.138
L0097,2026-03-18,13,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,122.714
L0097,2026-03-18,13,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,128.267
L0097,2026-03-18,13,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,124.16
L0097,2026-03-18,13,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,127.403
L0097,2026-03-18,13,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,125.84
L0097,2026-03-18,13,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,123.068
L0097,2026-03-18,13,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,128.086
L0097,2026-03-18,13,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,124.738
L0097,2026-03-18,13,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,127.395
L0097,2026-03-18,13,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,125.27
L0097,2026-03-18,13,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,123.873
L0097,2026-03-18,13,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,127.904
L0097,2026-03-18,13,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,124.556
L0097,2026-03-18,13,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,127.337
L0097,2026-03-18,13,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,125.336
L0097,2026-03-18,13,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,123.691
L0097,2026-03-18,13,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,127.555
L0097,2026-03-18,13,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,125.315
L0097,2026-03-18,13,ADI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,126.356
L0097,2026-03-18,13,ADI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,126.53
L0097,2026-03-18,13,ADI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,123.615
L0097,2026-03-18,13,ADI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,127.004
L0097,2026-03-18,13,ADI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,125.606
L0097,2026-03-18,13,ADI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,127.73
L0097,2026-03-18,13,ADI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,128.141
L0097,2026-03-18,13,ADI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,124.686
L0097,2026-03-18,13,ADI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,125.207
L0097,2026-03-18,13,ADI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,127.612
L0097,2026-03-18,13,ADI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,128.513
L0097,2026-03-18,13,ADI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,127.716
L0097,2026-03-18,13,ADI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,129.848
L0097,2026-03-18,13,ADI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,125.226
L0097,2026-03-18,13,ADI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,128.765
L0097,2026-03-18,13,ADI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,125.794
L0097,2026-03-18,13,ADI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,128.628
L0097,2026-03-18,13,ADI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,127.041
L0097,2026-03-18,13,ADI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,126.382
L0097,2026-03-18,13,ADI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,128.033
L0097,2026-03-18,13,ADI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,124.704
L0097,2026-03-18,13,ADI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,127.562
L0097,2026-03-18,23,ADI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,126.981
L0097,2026-03-18,23,ADI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,124.256
L0097,2026-03-18,23,ADI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,126.47
L0097,2026-03-18,23,ADI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,125.065
L0097,2026-03-18,23,ADI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,127.245
L0097,2026-03-18,23,ADI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,126.455
L0097,2026-03-18,23,ADI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,123.654
L0097,2026-03-18,23,ADI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,125.731
L0097,2026-03-18,23,ADI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,125.655
L0097,2026-03-18,23,ADI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,128.252
L0097,2026-03-18,23,ADI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,126.452
L0097,2026-03-18,23,ADI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,123.844
L0097,2026-03-18,23,ADI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,127.049
L0097,2026-03-18,23,ADI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,125.285
L0097,2026-03-18,23,ADI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,129.215
L0097,2026-03-18,23,ADI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,128.443
L0097,2026-03-18,23,ADI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,124.051
L0097,2026-03-18,23,ADI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,127.827
L0097,2026-03-18,23,ADI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,124.348
